"","EmployeeID","Age","Attrition","BusinessTravel","Department","DistanceFromHome","Education","EducationField","EmployeeCount","Gender","JobLevel","JobRole","MaritalStatus","MonthlyIncome","NumCompaniesWorked","Over18","PercentSalaryHike","StandardHours","StockOptionLevel","TotalWorkingYears","TrainingTimesLastYear","YearsAtCompany","YearsSinceLastPromotion","YearsWithCurrManager","EnvironmentSatisfaction","JobSatisfaction","WorkLifeBalance","JobInvolvement","PerformanceRating","Tot.logged.hours","Avg.logged.hours","Tot.leaves.taken","Tot.excess.logged","Avg.excess.logged"
"722",722,34,"No","Travel_Rarely","Research & Development",5,3,"Life Sciences",1,"Male",1,"Research Scientist","Married",45530,4,"Y",18,8,1,10,2,8,7,7,2,3,3,4,3,1691.8,7.23,15,180.2,0.77
"723",723,31,"Yes","Travel_Frequently","Research & Development",2,2,"Medical",1,"Female",2,"Manufacturing Director","Single",53960,7,"Y",17,8,1,3,2,1,0,0,3,4,4,1,3,1830.3,7.69,11,73.7,0.31
"724",724,35,"Yes","Travel_Frequently","Research & Development",1,2,"Medical",1,"Male",1,"Manufacturing Director","Married",67960,0,"Y",13,8,0,5,2,4,3,2,4,3,2,3,3,2201.9,9.14,8,273.9,1.14
"725",725,38,"No","Travel_Frequently","Research & Development",7,3,"Medical",1,"Female",2,"Sales Representative","Divorced",76250,1,"Y",15,8,0,4,2,4,0,3,4,3,3,2,3,1444.7,6.39,23,363.3,1.61
"726",726,34,"No","Travel_Rarely","Research & Development",10,4,"Other",1,"Female",2,"Laboratory Technician","Single",74120,1,"Y",24,8,0,14,4,14,4,11,3,4,4,3,4,1843.9,7.91,16,20.1,0.09
"727",727,28,"No","Travel_Rarely","Research & Development",2,3,"Life Sciences",1,"Female",2,"Healthcare Representative","Married",111590,1,"Y",12,8,0,5,2,5,0,4,3,1,3,3,3,1572.3,6.72,15,299.7,1.28
"728",728,31,"Yes","Travel_Rarely","Research & Development",15,2,"Life Sciences",1,"Male",2,"Sales Executive","Married",49600,1,"Y",15,8,0,10,3,10,6,7,4,3,2,2,3,2604.1,10.9,10,692.1,2.9
"729",729,39,"No","Travel_Rarely","Research & Development",17,4,"Technical Degree",1,"Female",2,"Healthcare Representative","Married",104750,3,"Y",11,8,1,8,3,5,1,4,1,4,4,3,3,2532.8,10.25,2,556.8,2.25
"730",730,51,"No","Travel_Frequently","Research & Development",20,3,"Medical",1,"Male",2,"Sales Executive","Married",148140,2,"Y",11,8,1,14,2,4,3,2,2,2,3,2,3,1628.4,7.11,20,203.6,0.89
"731",731,41,"No","Travel_Frequently","Research & Development",1,3,"Life Sciences",1,"Male",4,"Sales Executive","Divorced",191410,3,"Y",12,8,1,12,2,6,3,3,4,4,2,3,3,2542,10.68,11,638,2.68
"732",732,37,"No","Travel_Rarely","Research & Development",2,2,"Medical",1,"Female",1,"Healthcare Representative","Married",54050,7,"Y",15,8,0,8,3,6,1,3,3,3,3,4,3,2473.7,10.39,11,569.7,2.39
"733",733,33,"No","Travel_Frequently","Research & Development",2,3,"Medical",1,"Female",1,"Sales Executive","Married",87930,6,"Y",17,8,0,8,2,5,1,2,2,4,4,3,3,1868.3,7.78,9,51.7,0.22
"734",734,32,"No","Travel_Rarely","Research & Development",1,4,"Medical",1,"Male",5,"Research Director","Married",191890,0,"Y",12,8,1,4,3,3,1,2,3,2,2,3,3,2413.9,10.4,17,557.9,2.4
"735",735,39,"No","Non-Travel","Research & Development",29,2,"Life Sciences",1,"Male",2,"Sales Executive","Married",38750,3,"Y",15,8,0,13,3,6,0,5,3,3,3,3,3,1580.2,6.61,10,331.8,1.39
"736",736,25,"No","Travel_Rarely","Research & Development",7,4,"Life Sciences",1,"Male",1,"Sales Executive","Married",22160,2,"Y",13,8,3,6,2,3,1,2,1,3,3,2,3,1741.9,7.23,8,186.1,0.77
"737",737,52,"No","Travel_Frequently","Research & Development",2,1,"Life Sciences",1,"Male",2,"Sales Executive","Married",117130,2,"Y",14,8,0,24,2,5,0,2,4,3,2,3,3,2158.2,9.11,12,262.2,1.11
"738",738,43,"No","Travel_Rarely","Research & Development",2,2,"Medical",1,"Male",1,"Laboratory Technician","Single",78610,1,"Y",14,8,2,20,1,20,1,8,1,3,1,3,3,2313.2,9.72,11,409.2,1.72
"739",739,27,"No","Travel_Rarely","Research & Development",2,4,"Life Sciences",1,"Male",1,"Human Resources","Married",37080,1,"Y",16,8,2,6,2,6,4,4,4,4,3,3,3,2385,10.32,18,537,2.32
"740",740,27,"Yes","Travel_Rarely","Research & Development",2,5,"Life Sciences",1,"Female",1,"Research Scientist","Single",137700,1,"Y",18,8,1,8,3,8,7,7,4,3,3,4,3,2409,10,8,481,2
"741",741,26,"No","Travel_Rarely","Research & Development",2,2,"Other",1,"Male",3,"Laboratory Technician","Single",53040,0,"Y",20,8,1,5,2,4,1,1,1,4,3,3,4,1417,6.3,24,383,1.7
"742",742,42,"No","Travel_Rarely","Sales",23,3,"Marketing",1,"Female",3,"Research Scientist","Married",26420,0,"Y",13,8,1,21,3,20,0,9,3,1,3,3,3,1440.4,6.08,12,455.6,1.92
"743",743,52,"No","Travel_Rarely","Research & Development",5,2,"Life Sciences",1,"Female",1,"Healthcare Representative","Married",27590,9,"Y",18,8,1,12,6,5,0,4,3,1,1,3,3,1521.9,6.48,14,358.1,1.52
"744",744,37,"No","Travel_Rarely","Research & Development",20,5,"Life Sciences",1,"Male",2,"Manager","Single",68040,4,"Y",13,8,1,8,1,3,0,2,1,3,3,3,3,1728.8,7.52,19,111.2,0.48
"745",745,35,"No","Travel_Frequently","Research & Development",6,4,"Medical",1,"Female",2,"Research Director","Single",61420,2,"Y",15,8,1,10,2,2,2,2,3,4,3,3,3,1767.9,7.69,19,72.1,0.31
"746",746,25,"No","Travel_Rarely","Research & Development",1,4,"Medical",1,"Male",2,"Sales Executive","Married",25000,4,"Y",14,8,2,7,2,3,0,2,1,4,2,1,3,1817.5,7.97,21,6.5,0.03
"747",747,26,"No","Travel_Rarely","Research & Development",29,4,"Life Sciences",1,"Male",1,"Research Scientist","Single",63890,0,"Y",22,8,0,8,2,7,0,7,3,1,3,2,4,1558.9,6.81,20,273.1,1.19
"748",748,29,"No","Travel_Rarely","Sales",9,3,"Life Sciences",1,"Male",1,"Laboratory Technician","Single",111030,1,"Y",12,8,0,10,5,10,0,9,2,1,2,2,3,1498.9,6.22,8,429.1,1.78
"749",749,49,"Yes","Travel_Frequently","Sales",6,5,"Medical",1,"Female",2,"Healthcare Representative","Single",23420,3,"Y",18,8,0,20,2,4,1,3,1,1,3,3,3,1685.4,7.08,11,218.6,0.92
"750",750,29,"Yes","Travel_Frequently","Sales",3,2,"Marketing",1,"Female",2,"Laboratory Technician","Single",68110,0,"Y",15,8,1,9,2,8,7,7,3,4,3,3,3,1966.3,8.59,20,134.3,0.59
"751",751,54,"No","Travel_Rarely","Sales",1,3,"Medical",1,"Female",2,"Manager","Single",22970,6,"Y",18,8,2,29,2,20,12,7,4,4,2,2,3,1425.9,6.2,19,414.1,1.8
"752",752,58,"No","Travel_Rarely","Sales",22,3,"Life Sciences",1,"Female",2,"Laboratory Technician","Married",24500,3,"Y",12,8,1,32,2,9,1,5,4,1,3,3,3,2610.9,10.61,3,642.9,2.61
"753",753,55,"No","Travel_Rarely","Research & Development",7,3,"Life Sciences",1,"Female",3,"Research Scientist","Divorced",50930,2,"Y",16,8,1,31,3,7,0,0,2,4,4,3,3,1743,7.48,16,121,0.52
"754",754,36,"No","Travel_Rarely","Research & Development",1,3,"Medical",1,"Male",2,"Sales Executive","Single",53090,3,"Y",13,8,0,15,5,5,0,1,1,2,3,3,3,2199.7,9.4,15,327.7,1.4
"755",755,31,"Yes","Travel_Frequently","Sales",4,3,"Life Sciences",1,"Male",2,"Manager","Single",30570,1,"Y",19,8,0,1,3,1,0,0,2,3,3,3,3,1752.1,7.3,9,167.9,0.7
"756",756,30,"No","Travel_Rarely","Sales",3,3,"Life Sciences",1,"Male",3,"Sales Executive","Divorced",51210,7,"Y",13,8,0,8,4,3,0,2,4,1,3,3,3,1847.2,7.54,4,112.8,0.46
"757",757,31,"No","Travel_Rarely","Research & Development",1,3,"Medical",1,"Male",1,"Laboratory Technician","Single",168560,3,"Y",12,8,1,9,3,3,1,0,1,2,4,3,3,1720.5,7.29,13,167.5,0.71
"758",758,34,"No","Travel_Frequently","Sales",2,1,"Marketing",1,"Female",5,"Manager","Divorced",26860,5,"Y",11,8,0,10,3,4,1,3,4,1,3,4,3,1734,7.61,21,90,0.39
"759",759,31,"Yes","Travel_Rarely","Sales",20,3,"Technical Degree",1,"Male",1,"Research Scientist","Single",61800,1,"Y",14,8,1,1,2,1,0,0,1,2,4,1,3,1881.2,8.04,15,9.19999999999999,0.04
"760",760,27,"No","Travel_Rarely","Human Resources",11,4,"Medical",1,"Male",4,"Sales Executive","Married",66320,0,"Y",16,8,0,6,3,5,1,4,2,1,4,3,3,1747.2,7.19,6,196.8,0.81
"761",761,36,"No","Travel_Rarely","Sales",1,3,"Marketing",1,"Male",2,"Research Scientist","Single",35050,1,"Y",12,8,2,10,2,10,1,8,1,4,2,2,3,1507.2,6.33,11,396.8,1.67
"762",762,36,"No","Travel_Rarely","Research & Development",24,3,"Other",1,"Female",3,"Research Director","Married",63970,4,"Y",14,8,1,11,3,3,0,2,3,1,2,3,3,1793.4,7.32,4,166.6,0.68
"763",763,47,"No","Travel_Rarely","Research & Development",23,4,"Life Sciences",1,"Female",2,"Sales Executive","Married",62740,7,"Y",14,8,2,17,0,6,1,2,1,4,2,3,3,1846.1,7.79,12,49.9,0.21
"764",764,25,"Yes","Travel_Rarely","Sales",16,4,"Life Sciences",1,"Male",2,"Research Scientist","Married",198590,3,"Y",19,8,0,6,3,3,2,2,1,1,3,2,3,1711.7,7.22,12,184.3,0.78
"765",765,37,"No","Non-Travel","Sales",8,4,"Medical",1,"Male",1,"Healthcare Representative","Single",75870,0,"Y",22,8,1,7,5,6,1,3,3,3,1,3,4,1771.1,7.6,16,92.9,0.4
"766",766,56,"No","Travel_Rarely","Research & Development",10,4,"Other",1,"Male",2,"Sales Representative","Married",42580,2,"Y",16,8,0,5,2,3,1,0,1,1,4,3,3,1536.7,6.62,17,319.3,1.38
"767",767,47,"No","Travel_Rarely","Research & Development",3,2,"Medical",1,"Male",2,"Laboratory Technician","Married",43640,3,"Y",11,8,1,26,3,20,5,6,1,3,4,3,3,1518.1,6.3,8,409.9,1.7
"768",768,24,"No","Travel_Rarely","Research & Development",5,1,"Other",1,"Male",1,"Manufacturing Director","Married",43350,1,"Y",15,8,1,5,5,5,0,3,4,3,3,3,3,2283.6,9.68,13,395.6,1.68
"769",769,32,"No","Travel_Rarely","Sales",4,3,"Marketing",1,"Male",1,"Research Scientist","Married",53260,4,"Y",14,8,1,7,2,4,0,3,4,4,2,3,3,1773.7,7.48,12,122.3,0.52
"770",770,34,"No","Travel_Rarely","Research & Development",9,2,"Medical",1,"Male",1,"Sales Executive","Married",32800,5,"Y",13,8,0,7,3,5,0,2,4,2,2,3,3,1385.2,6.1,22,430.8,1.9
"771",771,41,"No","Travel_Rarely","Research & Development",26,3,"Medical",1,"Female",3,"Sales Executive","Married",54850,2,"Y",17,8,2,7,2,4,0,3,2,3,2,3,3,2551.9,10.5,6,607.9,2.5
"772",772,40,"No","Non-Travel","Sales",3,2,"Life Sciences",1,"Male",1,"Sales Executive","Divorced",43420,3,"Y",11,8,1,11,6,8,0,7,3,3,4,2,3,1469.9,6.39,19,370.1,1.61
"773",773,31,"No","Travel_Rarely","Research & Development",16,3,"Medical",1,"Male",2,"Human Resources","Divorced",27820,1,"Y",19,8,1,13,5,13,9,9,1,4,3,3,3,1608.5,6.67,8,319.5,1.33
"774",774,46,"Yes","Travel_Rarely","Research & Development",18,1,"Medical",1,"Male",1,"Manufacturing Director","Divorced",59800,4,"Y",11,8,1,28,2,7,4,3,1,4,4,3,3,1586.3,6.67,11,317.7,1.33
"775",775,39,"Yes","Non-Travel","Research & Development",2,4,"Medical",1,"Male",2,"Manufacturing Director","Single",43810,2,"Y",15,8,2,11,1,1,0,0,1,1,4,2,3,2288.2,9.42,6,344.2,1.42
"776",776,31,"Yes","Travel_Frequently","Sales",2,3,"Medical",1,"Male",2,"Sales Executive","Single",25720,1,"Y",13,8,3,10,3,10,4,7,3,2,3,3,3,1558,6.8,20,274,1.2
"777",777,45,"No","Travel_Rarely","Sales",10,2,"Marketing",1,"Male",1,"Sales Executive","Divorced",38330,2,"Y",14,8,0,24,1,7,0,7,2,1,3,3,3,2467.3,10.5,14,587.3,2.5
"778",778,31,"No","Travel_Rarely","Research & Development",16,4,"Life Sciences",1,"Male",3,"Human Resources","Single",42440,9,"Y",13,8,0,8,3,3,0,2,4,2,3,3,3,1502.4,6.65,23,305.6,1.35
"779",779,31,"Yes","Travel_Frequently","Research & Development",7,4,"Life Sciences",1,"Male",1,"Laboratory Technician","Married",65000,6,"Y",23,8,1,7,5,2,2,2,2,4,1,3,4,2504.8,10.31,6,560.8,2.31
"780",780,45,"No","Travel_Rarely","Research & Development",1,2,"Life Sciences",1,"Female",1,"Research Scientist","Married",184300,4,"Y",12,8,1,10,5,3,1,2,2,4,4,3,3,2483.1,10.61,15,611.1,2.61
"781",781,48,"No","Travel_Rarely","Research & Development",24,3,"Technical Degree",1,"Male",2,"Research Scientist","Divorced",16010,4,"Y",12,8,0,15,3,2,2,2,3,1,3,3,3,1672.6,7.12,14,207.4,0.88
"782",782,34,"Yes","Travel_Rarely","Research & Development",7,4,"Medical",1,"Male",2,"Research Scientist","Married",26940,1,"Y",16,8,1,2,3,2,2,2,1,3,3,3,3,1733.4,7.41,15,138.6,0.59
"783",783,40,"No","Non-Travel","Research & Development",25,4,"Other",1,"Female",1,"Sales Executive","Divorced",31490,2,"Y",15,8,1,16,1,9,4,8,4,2,3,2,3,1944.3,8.03,7,8.3,0.03
"784",784,28,"No","Travel_Rarely","Research & Development",1,2,"Technical Degree",1,"Female",1,"Research Scientist","Single",176390,0,"Y",13,8,1,6,0,5,1,3,4,1,3,3,3,1511.7,6.49,16,352.3,1.51
"785",785,44,"No","Non-Travel","Research & Development",5,3,"Life Sciences",1,"Male",1,"Laboratory Technician","Single",23190,3,"Y",18,8,0,7,4,5,0,3,3,3,3,2,3,1518.2,6.6,19,321.8,1.4
"786",786,53,"No","Travel_Rarely","Research & Development",2,4,"Technical Degree",1,"Male",2,"Manager","Single",116910,4,"Y",20,8,0,35,2,9,8,8,4,2,2,3,4,1617.2,6.91,15,254.8,1.09
"787",787,49,"No","Travel_Rarely","Research & Development",7,3,"Life Sciences",1,"Male",3,"Laboratory Technician","Married",53240,2,"Y",19,8,0,20,2,3,1,2,1,3,2,1,3,1635.6,6.79,8,292.4,1.21
"788",788,40,"No","Travel_Rarely","Research & Development",2,4,"Life Sciences",1,"Male",3,"Laboratory Technician","Divorced",167520,2,"Y",18,8,1,8,3,3,1,2,3,3,4,3,3,1563.4,6.51,9,356.6,1.49
"789",789,44,"No","Travel_Rarely","Research & Development",5,1,"Other",1,"Male",3,"Research Scientist","Single",52280,1,"Y",13,8,0,6,2,5,1,3,4,2,2,4,3,1689.4,6.92,5,262.6,1.08
"790",790,33,"No","Travel_Frequently","Human Resources",10,3,"Medical",1,"Female",2,"Sales Executive","Married",27000,0,"Y",14,8,3,5,2,4,0,3,4,1,3,3,3,1734.7,7.29,11,169.3,0.71
"791",791,34,"No","Travel_Rarely","Research & Development",10,4,"Life Sciences",1,"Female",1,"Sales Representative","Single",192460,3,"Y",15,8,1,15,5,13,3,12,4,1,3,3,3,1624,6.88,13,264,1.12
"792",792,30,"No","Travel_Rarely","Sales",1,2,"Technical Degree",1,"Male",1,"Laboratory Technician","Married",25060,8,"Y",22,8,0,4,3,2,2,2,4,3,2,3,4,1448.1,6.06,10,463.9,1.94
"793",793,42,"No","Travel_Frequently","Research & Development",8,4,"Medical",1,"Female",1,"Sales Executive","Single",60620,1,"Y",22,8,2,12,2,12,5,8,1,4,3,3,4,1657.4,7.3,22,158.6,0.7
"794",794,44,"No","Travel_Frequently","Research & Development",5,3,"Life Sciences",1,"Female",5,"Manufacturing Director","Married",43820,7,"Y",16,8,2,11,2,1,0,0,1,3,2,3,3,1774.4,7.58,15,97.6,0.42
"795",795,30,"No","Non-Travel","Research & Development",8,3,"Life Sciences",1,"Male",1,"Manufacturing Director","Divorced",21430,1,"Y",17,8,1,1,2,1,0,0,3,3,2,3,3,1401.5,6.09,19,438.5,1.91
"796",796,57,"No","Travel_Rarely","Sales",2,1,"Life Sciences",1,"Male",3,"Research Scientist","Married",61620,0,"Y",14,8,0,13,5,12,2,8,2,3,2,2,3,1744.3,7.58,19,95.7,0.42
"797",797,49,"No","Travel_Rarely","Research & Development",7,3,"Technical Degree",1,"Female",2,"Sales Executive","Divorced",50940,3,"Y",15,8,0,29,5,8,0,7,3,2,3,3,3,1627.2,6.89,13,260.8,1.11
"798",798,34,"No","Travel_Frequently","Research & Development",2,4,"Medical",1,"Female",2,"Sales Representative","Divorced",68770,7,"Y",20,8,0,16,3,14,6,9,2,1,2,3,4,1443.9,6.31,20,388.1,1.69
"799",799,28,"Yes","Travel_Frequently","Research & Development",2,3,"Medical",1,"Male",1,"Research Scientist","Married",22740,3,"Y",20,8,1,5,5,3,1,2,1,3,4,3,4,1595.5,6.54,5,356.5,1.46
"800",800,29,"Yes","Travel_Frequently","Research & Development",28,3,"Medical",1,"Female",5,"Research Scientist","Single",44340,2.69483033477568,"Y",17,8,3,7,1,5,0,0,1,2,1,3,3,1894.4,7.8,6,49.6,0.2
"801",801,34,"Yes","Travel_Rarely","Research & Development",7,1,"Medical",1,"Male",1,"Research Scientist","Single",62880,0,"Y",15,8,1,16,2,15,10,10,1,2,4,3,3,2059.2,8.51,7,123.2,0.51
"802",802,35,"No","Travel_Rarely","Sales",7,4,"Other",1,"Female",4,"Healthcare Representative","Married",25530,1,"Y",14,8,1,1,4,1,0,0,4,3,3,2,3,1499.1,6.6,22,316.9,1.4
"803",803,24,"Yes","Travel_Frequently","Sales",3,3,"Life Sciences",1,"Male",2,"Research Scientist","Single",76540,2,"Y",17,8,1,4,3,0,0,0,2,1,2,2,3,1985.4,8.52,16,121.4,0.52
"804",804,24,"No","Non-Travel","Research & Development",10,3,"Life Sciences",1,"Female",2,"Manager","Married",51600,1,"Y",17,8,1,1,3,1,0,0,4,2,3,1,3,1756.1,7.35,10,155.9,0.65
"805",805,44,"No","Travel_Frequently","Research & Development",5,2,"Medical",1,"Female",2,"Research Scientist","Single",171590,5,"Y",22,8,1,16,1,2,2,2,2,3,2,2,4,2501.2,10.29,6,557.2,2.29
"806",806,29,"No","Travel_Rarely","Sales",10,2,"Life Sciences",1,"Female",1,"Sales Executive","Divorced",128080,1,"Y",13,8,0,10,6,10,0,4,3,3,3,3,3,1707.8,7.03,6,236.2,0.97
"807",807,30,"No","Travel_Rarely","Research & Development",1,2,"Life Sciences",1,"Male",3,"Sales Executive","Divorced",102210,0,"Y",19,8,1,6,2,5,1,3,3,3,4,3,3,1477.2,6.1,7,458.8,1.9
"808",808,55,"No","Travel_Rarely","Sales",20,3,"Marketing",1,"Male",2,"Research Scientist","Married",47790,0,"Y",14,8,1,4,6,3,1,2,4,3,3,3,3,2513.4,10.7,14,633.4,2.7
"809",809,33,"No","Travel_Rarely","Research & Development",7,2,"Life Sciences",1,"Male",2,"Research Scientist","Married",37370,8,"Y",22,8,2,8,2,5,0,2,1,2,3,3,4,1927.2,7.9,5,24.8,0.1
"810",810,47,"No","Travel_Rarely","Research & Development",8,4,"Medical",1,"Female",2,"Sales Representative","Married",23660,3,"Y",17,8,0,11,5,5,1,2,3,3,2,2,3,2604.2,10.85,9,684.2,2.85
"811",811,28,"Yes","Travel_Frequently","Sales",1,3,"Marketing",1,"Male",2,"Laboratory Technician","Single",17060,7,"Y",12,8,0,8,3,0,0,0,3,1,2,3,3,1851.5,7.59,5,100.5,0.41
"812",812,28,"No","Travel_Rarely","Sales",8,4,"Marketing",1,"Male",1,"Laboratory Technician","Divorced",163070,1,"Y",16,8,0,1,3,1,0,0,1,3,1,2,3,1469.7,6.12,9,450.3,1.88
"813",813,28,"No","Travel_Frequently","Research & Development",9,3,"Life Sciences",1,"Female",2,"Sales Executive","Single",59330,0,"Y",11,8,0,5,3,4,1,3,3,1,3,3,3,1580,6.96,22,236,1.04
"814",814,49,"No","Travel_Rarely","Research & Development",5,4,"Life Sciences",1,"Female",1,"Research Scientist","Married",34240,4,"Y",11,8,0,10,3,3,1,2,3,1,3,3,3,1491.2,6.4,16,372.8,1.6
"815",815,29,"No","Travel_Frequently","Research & Development",8,1,"Medical",1,"Male",1,"Research Scientist","Married",40370,0,"Y",14,8,0,4,2,3,0,2,4,2,3,1,3,1738.3,7.12,5,213.7,0.88
"816",816,28,"No","Travel_Rarely","Research & Development",5,1,"Technical Degree",1,"Male",2,"Laboratory Technician","Married",25590,1,"Y",11,8,0,8,3,8,1,7,3,2,2,2,3,1373.7,5.97,19,466.3,2.03
"817",817,33,"No","Travel_Rarely","Research & Development",15,4,"Life Sciences",1,"Female",1,"Sales Executive","Single",62010,2,"Y",15,8,3,14,2,0,0,0,4,3,3,2,3,1953.8,8.46,18,105.8,0.46
"818",818,32,"No","Travel_Rarely","Research & Development",7,3,"Life Sciences",1,"Female",3,"Laboratory Technician","Single",44030,2,"Y",20,8,0,10,3,5,0,0,3,4,4,2,4,1774,7.42,10,138,0.58
"819",819,54,"No","Travel_Frequently","Sales",10,3,"Life Sciences",1,"Female",4,"Research Scientist","Divorced",37610,3,"Y",12,8,0,26,3,14,1,12,2,4,3,2,3,1596.2,7,21,227.8,1
"820",820,29,"Yes","Travel_Rarely","Research & Development",5,3,"Life Sciences",1,"Female",2,"Research Scientist","Single",109340,6,"Y",17,8,2,11,2,9,0,7,1,1,1,3,3,1572.7,6.53,8,355.3,1.47
"821",821,44,"No","Travel_Rarely","Sales",26,1,"Marketing",1,"Male",1,"Sales Representative","Married",107610,3,"Y",11,8,1,24,5,20,14,17,4,1,4,2,3,1804.3,7.88,20,27.7,0.12
"822",822,39,"No","Travel_Rarely","Sales",6,1,"Technical Degree",1,"Female",2,"Laboratory Technician","Single",51750,4,"Y",17,8,1,9,2,2,2,2,2,2,3,4,3,1624.8,7.13,21,199.2,0.87
"823",823,46,"No","Travel_Rarely","Research & Development",4,2,"Life Sciences",1,"Male",3,"Manufacturing Director","Married",138260,8,"Y",11,8,0,23,1,13,5,1,3,2,4,2,3,1692.6,7.02,8,235.4,0.98
"824",824,35,"No","Travel_Rarely","Research & Development",23,4,"Life Sciences",1,"Male",2,"Research Scientist","Single",63340,1,"Y",14,8,0,11,2,11,3,3,4,2,1,4,3,1420.4,6.2,20,411.6,1.8
"825",825,23,"No","Travel_Rarely","Research & Development",2,4,"Medical",1,"Female",2,"Manager","Single",49360,0,"Y",19,8,1,5,2,4,1,2,1,3,3,2,3,1803.8,7.71,15,68.2,0.29
"826",826,40,"Yes","Travel_Rarely","Research & Development",2,3,"Medical",1,"Male",2,"Research Director","Single",47750,3,"Y",15,8,1,15,3,5,1,0,4,1,1,4,3,1752.7,7.62,19,87.3,0.38
"827",827,34,"No","Travel_Rarely","Human Resources",2,3,"Human Resources",1,"Male",2,"Manufacturing Director","Married",28180,1,"Y",13,8,1,10,2,10,8,6,4,3,3,3,3,2407.4,10.29,15,535.4,2.29
"828",828,31,"Yes","Travel_Frequently","Research & Development",29,3,"Life Sciences",1,"Female",2,"Healthcare Representative","Single",25150,1,"Y",14,8,0,7,3,7,7,7,4,3,1,2,3,1463.5,6.36,19,376.5,1.64
"829",829,50,"No","Travel_Frequently","Research & Development",6,3,"Medical",1,"Male",1,"Manager","Single",23420,1,"Y",12,8,1,32,2,32,13,9,3,4,3,2,3,2356.6,9.99,13,468.6,1.99
"830",830,34,"No","Travel_Rarely","Sales",25,5,"Marketing",1,"Female",1,"Research Scientist","Married",41940,0,"Y",17,8,2,12,3,11,5,7,2,3,3,3,3,2434.4,10.49,17,578.4,2.49
"831",831,42,"No","Travel_Rarely","Research & Development",1,3,"Life Sciences",1,"Female",1,"Manufacturing Director","Married",106850,4,"Y",11,8,3,4,2,1,0,0,3,2,3,3,3,1583.3,6.6,9,336.7,1.4
"832",832,37,"No","Travel_Rarely","Research & Development",2,2,"Medical",1,"Male",1,"Research Scientist","Married",20220,1,"Y",12,8,0,10,1,10,3,7,1,4,3,3,3,1848.7,8,18,0.69999999999999,0
"833",833,29,"No","Travel_Rarely","Research & Development",1,3,"Medical",1,"Female",1,"Manager","Married",23140,3,"Y",13,8,0,9,5,7,0,7,3,1,3,4,3,1476,6.2,11,428,1.8
"834",834,33,"No","Travel_Rarely","Research & Development",1,1,"Life Sciences",1,"Male",1,"Research Scientist","Single",42560,1,"Y",13,8,3,5,1,5,0,2,4,2,3,3,3,1680.2,7.21,16,183.8,0.79
"835",835,45,"No","Travel_Rarely","Sales",3,3,"Life Sciences",1,"Male",3,"Laboratory Technician","Married",35800,4,"Y",20,8,1,8,1,5,0,3,4,4,3,2,4,1444.4,6.04,10,467.6,1.96
"836",836,42,"No","Travel_Frequently","Human Resources",1,4,"Technical Degree",1,"Male",2,"Manufacturing Director","Married",31620,2,"Y",17,8,2,24,1,20,13,9,4,4,1,3,3,1968.6,8.07,5,16.6,0.07
"837",837,40,"No","Travel_Rarely","Sales",10,1,"Life Sciences",1,"Female",1,"Manufacturing Director","Married",65240,0,"Y",13,8,1,9,2,8,7,1,1,1,4,4,3,1536.8,6.32,6,407.2,1.68
"838",838,33,"No","Travel_Rarely","Research & Development",9,3,"Medical",1,"Female",2,"Manufacturing Director","Married",28990,1,"Y",17,8,0,15,3,15,5,7,2,3,3,2,3,2568.7,10.61,7,632.7,2.61
"839",839,40,"No","Travel_Rarely","Sales",5,5,"Life Sciences",1,"Male",1,"Manufacturing Director","Single",52310,1,"Y",12,8,2,21,4,21,7,7,3,4,3,3,3,2056.8,8.43,5,104.8,0.43
"840",840,24,"No","Travel_Rarely","Sales",10,2,"Marketing",1,"Male",1,"Manufacturing Director","Divorced",23560,0,"Y",13,8,0,2,5,1,0,0,3,1,3,3,3,1475.6,6.1,7,460.4,1.9
"841",841,40,"No","Non-Travel","Research & Development",7,3,"Medical",1,"Male",1,"Research Scientist","Divorced",28000,3,"Y",12,8,2,8,0,2,2,2,4,4,3,2,3,2028.4,8.38,7,92.4,0.38
"842",842,45,"No","Travel_Rarely","Research & Development",4,3,"Medical",1,"Female",3,"Laboratory Technician","Divorced",118360,1,"Y",22,8,0,10,2,10,7,7,1,2,3,4,4,1562.6,6.59,12,333.4,1.41
"843",843,35,"No","Travel_Rarely","Research & Development",10,1,"Life Sciences",1,"Male",1,"Healthcare Representative","Married",109030,0,"Y",11,8,0,6,3,5,4,2,2,3,3,4,3,1803.3,7.77,17,52.7,0.23
"844",844,32,"No","Travel_Rarely","Research & Development",22,4,"Medical",1,"Male",1,"Sales Executive","Married",29730,3,"Y",22,8,0,12,0,7,2,5,4,2,3,4,4,1754.1,7.28,8,173.9,0.72
"845",845,36,"No","Travel_Rarely","Sales",9,3,"Marketing",1,"Female",4,"Research Scientist","Single",142750,3,"Y",18,8,1,7,5,3,1,2,3,4,2,2,3,2218.2,9.09,5,266.2,1.09
